id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
913,1,1,16,31,12.0,12.0,501027,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1374,0,44.0,126.0,4.0,1.0,9,7.225482,81
916,1,1,17,24,17.0,12.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,325,1,49.0,,6.0,1.0,1,5.783825,1
917,1,1,14,25,6.0,12.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,577,1,,108.0,1.0,0.0,5,6.357842,25
918,1,1,12,25,,11.0,372835,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,702,0,44.0,127.0,1.0,1.0,7,6.553934,49
921,1,1,16,25,16.0,14.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,444,0,32.0,112.0,6.0,1.0,3,6.095825,9
922,1,1,13,27,12.0,12.0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,560,0,29.0,99.0,5.0,1.0,8,6.327937,64
925,1,1,13,32,8.0,8.0,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,962,0,39.0,94.0,1.0,1.0,13,6.869014,169
926,1,1,12,26,,7.0,383527,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,310,0,28.0,,6.0,1.0,8,5.736572,64
927,1,1,17,33,16.0,16.0,741440,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1269,1,48.0,127.0,1.0,1.0,10,7.1459850000000005,100
928,1,1,16,28,16.0,16.0,767055,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,500,0,48.0,97.0,5.0,1.0,6,6.214608,36
929,1,1,16,30,16.0,16.0,2054,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,583,1,52.0,114.0,6.0,1.0,8,6.368187,64
930,1,1,17,25,16.0,16.0,745670,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,112,1,33.0,116.0,6.0,1.0,2,4.718499,4
931,1,1,14,33,13.0,12.0,730842,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,673,0,45.0,125.0,1.0,1.0,13,6.5117449999999995,169
932,1,1,17,29,14.0,12.0,987731,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1923,1,43.0,104.0,1.0,1.0,6,7.561642,36
936,1,1,14,24,12.0,12.0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,400,0,27.0,,6.0,1.0,4,5.991465,16
937,1,1,12,25,12.0,12.0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,460,0,27.0,99.0,1.0,1.0,7,6.131227,49
939,1,1,12,30,,12.0,134296,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,245,0,,,6.0,0.0,12,5.501258,144
943,1,1,16,27,12.0,12.0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,315,0,44.0,127.0,1.0,0.0,5,5.752573,25
945,1,1,14,26,8.0,10.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,641,0,37.0,103.0,1.0,1.0,6,6.463029,36
946,1,1,12,25,8.0,10.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,23.0,98.0,1.0,1.0,7,6.620073,49
948,1,1,17,25,18.0,18.0,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,308,1,35.0,,1.0,1.0,2,5.7301,4
950,1,1,17,29,18.0,16.0,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,350,1,42.0,137.0,1.0,1.0,6,5.857933,36
951,1,1,18,27,18.0,16.0,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,462,0,32.0,137.0,5.0,1.0,3,6.135565,9
953,1,1,15,34,12.0,12.0,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1154,0,51.0,103.0,1.0,0.0,13,7.05099,169
954,1,1,16,34,12.0,12.0,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1748,0,44.0,111.0,1.0,1.0,12,7.466228,144
956,1,1,17,33,15.0,12.0,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,769,0,51.0,115.0,1.0,1.0,10,6.645091000000001,100
957,0,1,15,29,12.0,11.0,572299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,730,0,42.0,109.0,1.0,1.0,8,6.593045,64
961,0,1,18,30,13.0,17.0,572299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,736,0,49.0,107.0,1.0,1.0,6,6.60123,36
962,0,1,16,25,14.0,13.0,425871,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,500,0,34.0,128.0,1.0,1.0,3,6.214608,9
963,0,1,16,24,12.0,12.0,425871,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,365,0,36.0,123.0,4.0,1.0,2,5.899898,4
965,0,1,13,24,3.0,3.0,405778,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,333,1,25.0,91.0,1.0,1.0,5,5.808143,25
966,0,1,12,33,4.0,8.0,363128,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,721,0,40.0,,1.0,0.0,15,6.580639,225
967,0,1,12,27,3.0,3.0,375674,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,375,0,21.0,89.0,1.0,1.0,9,5.926926,81
968,0,1,12,26,9.0,5.0,345645,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,250,0,31.0,,1.0,0.0,8,5.521461,64
971,0,1,17,30,4.0,8.0,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,361,1,34.0,87.0,1.0,1.0,7,5.888878,49
972,0,0,7,32,,4.0,423456,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,283,0,28.0,,1.0,0.0,19,5.645447,361
975,0,0,12,34,,18.0,846911,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,415,0,37.0,,1.0,0.0,16,6.028278,256
978,0,0,16,27,8.0,11.0,345645,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,522,1,38.0,101.0,1.0,1.0,5,6.257668,25
979,0,0,12,33,11.0,11.0,334102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,706,0,33.0,90.0,1.0,1.0,15,6.559614999999999,225
981,0,0,16,26,10.0,11.0,345645,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,409,1,41.0,104.0,1.0,1.0,4,6.013715,16
982,0,0,12,24,7.0,12.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,416,0,39.0,105.0,1.0,1.0,6,6.030685,36
984,0,0,12,30,,8.0,451538,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,786,0,27.0,100.0,6.0,1.0,12,6.666957000000001,144
986,0,0,16,27,12.0,16.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,577,0,40.0,111.0,1.0,1.0,5,6.357842,25
987,0,0,16,24,16.0,12.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,478,0,39.0,95.0,1.0,1.0,2,6.169611,4
988,0,0,17,27,13.0,16.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,625,0,44.0,125.0,6.0,1.0,4,6.437752,16
989,0,0,17,24,12.0,16.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,505,0,35.0,95.0,4.0,1.0,1,6.224558,1
990,0,0,12,32,1.0,8.0,363128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,287,0,37.0,,1.0,1.0,14,5.659482,196
991,0,0,12,24,6.0,8.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,500,0,24.0,,1.0,1.0,6,6.214608,36
992,0,0,8,27,7.0,8.0,384050,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,500,0,34.0,,4.0,0.0,13,6.214608,169
993,0,0,12,27,7.0,12.0,345645,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,350,0,22.0,,1.0,1.0,9,5.857933,81
996,0,0,13,24,12.0,11.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,462,0,34.0,,1.0,0.0,5,6.135565,25
998,0,0,13,30,6.0,1.0,480216,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,548,0,29.0,,6.0,0.0,11,6.306275,121
999,0,0,12,28,6.0,3.0,317074,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,255,0,32.0,,1.0,0.0,10,5.541264,100
1,0,0,13,24,4.0,1.0,309300,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,524,0,26.0,,6.0,0.0,5,6.261492,25
2,0,0,12,33,5.0,9.0,454271,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,292,0,29.0,,1.0,0.0,15,5.676754,225
4,0,0,14,28,7.0,7.0,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,375,0,24.0,,1.0,0.0,8,5.926926,64
8,0,0,18,32,7.0,11.0,363128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,529,0,38.0,,6.0,1.0,8,6.270988,64
12,0,0,16,25,10.0,12.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,909,0,20.0,124.0,6.0,0.0,3,6.812345,9
13,0,0,9,28,,7.0,375674,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,353,0,30.0,,1.0,0.0,13,5.866468,169
18,0,0,14,28,12.0,12.0,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1155,0,41.0,107.0,1.0,1.0,8,7.051856,64
21,0,0,8,34,,,403476,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,250,0,22.0,,4.0,0.0,20,5.521461,400
22,0,0,13,28,12.0,12.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,781,1,35.0,107.0,1.0,1.0,9,6.660575,81
23,0,0,13,31,16.0,12.0,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,416,0,45.0,110.0,6.0,1.0,12,6.030685,144
29,0,1,13,29,7.0,11.0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,364,1,30.0,80.0,1.0,0.0,10,5.8971540000000005,100
30,0,1,13,27,,11.0,78509,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,375,1,27.0,91.0,1.0,0.0,8,5.926926,64
32,0,1,15,24,7.0,11.0,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,375,1,29.0,,1.0,0.0,3,5.926926,9
33,0,1,16,28,,5.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,358,1,26.0,96.0,1.0,,6,5.880533,36
34,0,1,7,31,,2.0,140524,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,16.0,,2.0,0.0,18,5.7037830000000005,324
36,0,1,14,25,16.0,16.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,528,0,32.0,102.0,1.0,1.0,5,6.269096,25
37,0,1,12,34,,,88765,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,299,0,26.0,93.0,6.0,0.0,16,5.700444,256
38,0,1,8,32,0.0,8.0,454271,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,450,0,33.0,,1.0,0.0,18,6.109248,324
39,0,1,14,25,6.0,10.0,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,540,1,20.0,,1.0,0.0,5,6.291569,25
40,0,1,8,29,1.0,6.0,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,528,0,26.0,,1.0,0.0,15,6.269096,225
42,0,1,12,30,,12.0,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,769,0,36.0,81.0,1.0,1.0,12,6.645091000000001,144
43,0,1,12,26,5.0,8.0,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,198,0,32.0,,6.0,0.0,8,5.288266999999999,64
47,0,1,12,24,2.0,3.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,400,0,22.0,,6.0,0.0,6,5.991465,36
48,0,1,12,28,,6.0,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,753,0,26.0,,6.0,0.0,10,6.624064999999999,100
49,0,1,12,24,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,445,1,20.0,,6.0,0.0,6,6.098074,36
50,0,1,9,30,3.0,5.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,240,0,18.0,,1.0,0.0,15,5.480639,225
52,0,1,3,25,,5.0,75607,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,167,0,6.0,,1.0,0.0,16,5.117994,256
59,0,1,12,24,9.0,7.0,89271,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,445,0,36.0,,1.0,0.0,6,6.098074,36
60,0,1,10,26,3.0,4.0,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,8.0,,1.0,0.0,10,5.521461,100
61,0,1,12,26,10.0,12.0,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,475,0,36.0,99.0,1.0,0.0,8,6.163315,64
62,0,1,16,28,16.0,16.0,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,400,0,42.0,122.0,1.0,1.0,6,5.991465,36
63,0,1,18,24,16.0,16.0,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,398,0,38.0,94.0,6.0,1.0,0,5.986452,0
64,0,1,12,25,3.0,5.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,350,0,24.0,,1.0,1.0,7,5.857933,49
65,0,1,12,33,,,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,523,0,26.0,93.0,1.0,0.0,15,6.259582,225
66,0,1,10,31,4.0,8.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,270,0,31.0,,1.0,0.0,15,5.598422,225
67,0,1,9,30,,1.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,310,0,20.0,,1.0,0.0,15,5.736572,225
71,0,1,6,31,,,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,,,2.0,0.0,19,5.7037830000000005,361
72,0,1,12,28,,,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,32.0,69.0,1.0,0.0,10,5.783825,100
74,0,1,12,24,18.0,12.0,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,900,0,28.0,,1.0,0.0,6,6.802395,36
77,0,0,13,26,12.0,12.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,35.0,102.0,1.0,0.0,7,6.620073,49
79,0,0,8,26,,6.0,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,285,0,12.0,,1.0,0.0,12,5.652489,144
81,0,0,12,24,12.0,12.0,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,278,0,10.0,,1.0,0.0,6,5.6276209999999995,36
82,0,0,13,29,13.0,10.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,500,0,29.0,,1.0,1.0,10,6.214608,100
84,0,0,8,30,5.0,8.0,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,700,0,28.0,,1.0,0.0,16,6.551080000000001,256
85,0,0,9,26,5.0,8.0,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,300,0,16.0,,1.0,0.0,11,5.7037830000000005,121
86,0,0,8,34,5.0,8.0,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,392,0,36.0,,1.0,0.0,20,5.971262,400
88,0,0,12,34,5.0,12.0,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,511,0,44.0,95.0,1.0,0.0,16,6.23637,256
89,0,0,16,31,8.0,11.0,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,624,0,37.0,98.0,6.0,1.0,9,6.436151000000001,81
90,0,0,12,27,,,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,244,0,28.0,84.0,1.0,0.0,9,5.497168,81
91,0,0,12,27,7.0,,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,363,0,30.0,88.0,1.0,1.0,9,5.894403,81
97,0,0,16,27,,4.0,84491,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,606,0,41.0,109.0,5.0,1.0,5,6.40688,25
98,0,0,12,25,,9.0,851743,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,760,0,32.0,115.0,1.0,1.0,7,6.633317999999999,49
104,0,0,14,31,12.0,12.0,130444,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,385,0,37.0,105.0,1.0,1.0,11,5.953243,121
109,0,0,12,32,8.0,8.0,454271,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,495,0,27.0,,1.0,0.0,14,6.2045580000000005,196
110,0,0,16,27,8.0,10.0,438085,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,828,1,38.0,90.0,1.0,1.0,5,6.719013,25
111,0,0,12,25,,12.0,425871,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,404,0,28.0,92.0,1.0,1.0,7,6.001415,49
112,0,0,15,27,10.0,12.0,438085,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,267,0,27.0,113.0,6.0,1.0,6,5.587249,36
114,0,0,12,34,5.0,8.0,423456,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,440,0,41.0,82.0,1.0,0.0,16,6.086775,256
116,0,0,14,28,,12.0,438085,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,375,0,22.0,105.0,6.0,1.0,8,5.926926,64
117,0,0,10,24,2.0,8.0,336009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,301,0,22.0,,1.0,1.0,8,5.70711,64
118,0,0,12,34,8.0,12.0,363128,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,658,0,36.0,95.0,1.0,1.0,16,6.489205,256
119,0,0,15,24,7.0,10.0,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,514,0,33.0,92.0,4.0,1.0,3,6.242223,9
120,0,0,12,26,,7.0,78509,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,300,0,25.0,,6.0,0.0,8,5.7037830000000005,64
122,0,0,12,26,10.0,7.0,78509,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,230,0,24.0,,6.0,0.0,8,5.438079,64
126,0,0,10,31,,,118905,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,260,0,12.0,,6.0,0.0,15,5.560682,225
127,0,0,12,24,8.0,9.0,76585,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,305,0,16.0,,1.0,1.0,6,5.720312,36
128,0,0,8,31,0.0,0.0,122798,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,430,0,21.0,,1.0,0.0,17,6.063785,289
129,0,0,8,24,0.0,0.0,79093,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,260,0,12.0,,1.0,1.0,10,5.560682,100
130,0,0,16,24,12.0,12.0,89271,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,577,0,36.0,140.0,6.0,1.0,2,6.357842,4
132,0,0,11,29,4.0,2.0,117386,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,425,0,19.0,,1.0,1.0,12,6.052089,144
133,0,0,12,25,4.0,2.0,79093,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,315,0,24.0,,1.0,0.0,7,5.752573,49
134,0,0,13,29,7.0,10.0,119965,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,375,1,33.0,85.0,1.0,0.0,10,5.926926,100
135,0,0,9,33,1.0,2.0,111044,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,500,0,23.0,,1.0,0.0,18,6.214608,324
136,0,0,12,25,1.0,6.0,365200,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,500,0,30.0,116.0,4.0,0.0,7,6.214608,49
137,0,0,12,32,3.0,1.0,111044,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,350,0,24.0,85.0,1.0,0.0,14,5.857933,196
138,0,0,10,29,3.0,1.0,117386,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,525,0,20.0,85.0,1.0,1.0,13,6.2633980000000005,169
139,0,0,17,26,13.0,12.0,84491,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,500,0,37.0,,1.0,1.0,3,6.214608,9
140,0,0,16,25,13.0,12.0,82135,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,385,0,21.0,122.0,1.0,1.0,3,5.953243,9
142,0,1,9,25,12.0,8.0,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,100,0,25.0,,1.0,1.0,10,4.605169999999999,100
143,0,1,15,26,6.0,7.0,88672,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,300,0,26.0,74.0,1.0,1.0,5,5.7037830000000005,25
144,0,1,12,24,6.0,7.0,86498,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,188,0,24.0,,6.0,1.0,6,5.236442,36
145,0,1,8,33,,3.0,127041,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,355,0,19.0,,1.0,1.0,19,5.872118,361
147,0,1,12,25,4.0,4.0,86507,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,267,0,19.0,110.0,1.0,0.0,7,5.587249,49
149,0,1,12,28,6.0,7.0,88681,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,267,0,30.0,,1.0,0.0,10,5.587249,100
150,0,1,12,34,8.0,8.0,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,586,0,38.0,,1.0,1.0,16,6.37332,256
151,0,1,12,24,,5.0,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,375,0,27.0,,4.0,1.0,6,5.926926,36
154,0,1,12,31,,,118905,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,346,0,27.0,,5.0,0.0,13,5.846439,169
157,0,1,16,28,14.0,12.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,545,0,43.0,123.0,1.0,1.0,6,6.300786,36
158,0,1,14,25,14.0,12.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,562,0,31.0,122.0,1.0,1.0,5,6.3315019999999995,25
159,0,1,12,26,12.0,12.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,577,0,24.0,86.0,1.0,1.0,8,6.357842,64
163,0,1,15,26,10.0,12.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,890,0,30.0,80.0,1.0,1.0,5,6.791222,25
166,0,1,13,26,6.0,,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,625,0,30.0,96.0,1.0,0.0,7,6.437752,49
168,0,1,13,26,6.0,12.0,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,416,0,31.0,112.0,6.0,1.0,7,6.030685,49
169,0,1,6,31,4.0,,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,683,0,28.0,,1.0,0.0,19,6.526495,361
171,1,0,11,30,,9.0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,625,0,20.0,,1.0,1.0,13,6.437752,169
172,1,0,9,27,,,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,310,0,34.0,,6.0,0.0,12,5.736572,144
173,1,0,12,28,,,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,664,0,16.0,77.0,1.0,1.0,10,6.498282,100
177,1,0,11,32,,,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,286,0,22.0,92.0,1.0,0.0,15,5.6559919999999995,225
179,1,0,12,26,,,78509,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,600,0,36.0,,1.0,0.0,8,6.39693,64
182,1,0,16,29,12.0,12.0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,742,0,37.0,89.0,5.0,0.0,7,6.609349000000001,49
185,1,0,11,27,2.0,5.0,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,225,0,28.0,,6.0,0.0,10,5.416101,100
186,1,0,12,34,,8.0,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,623,0,41.0,87.0,1.0,0.0,16,6.434546,256
187,1,0,12,24,,8.0,104102,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,603,0,29.0,,6.0,1.0,6,6.401917,36
188,1,0,12,29,11.0,10.0,165331,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,550,0,39.0,95.0,1.0,0.0,11,6.309918,121
192,1,0,16,27,10.0,12.0,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,801,0,39.0,117.0,1.0,0.0,5,6.685861,25
195,0,1,14,30,12.0,12.0,572299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,330,0,40.0,67.0,1.0,1.0,10,5.799093,100
196,0,1,16,34,4.0,12.0,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,684,0,50.0,112.0,1.0,1.0,12,6.527958,144
197,0,1,15,29,18.0,12.0,635888,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1000,0,41.0,119.0,6.0,1.0,8,6.907755,64
198,0,1,16,30,,,139895,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1091,0,30.0,103.0,6.0,0.0,8,6.99485,64
199,0,1,13,24,,10.0,90509,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,476,0,23.0,,4.0,0.0,5,6.165418,25
200,0,1,12,24,,3.0,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,500,0,30.0,,6.0,1.0,6,6.214608,36
201,0,1,14,25,6.0,10.0,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,950,0,31.0,,1.0,1.0,5,6.856462,25
202,0,1,18,30,14.0,12.0,140524,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1142,0,36.0,,1.0,1.0,6,7.040536,36
203,0,1,12,32,,9.0,460147,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,450,0,29.0,74.0,1.0,1.0,14,6.109248,196
204,0,1,12,25,7.0,12.0,851743,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,448,1,32.0,,1.0,1.0,7,6.104793,49
